label,ux0sommet0,uy0sommet0,ux0sommet1,uy0sommet1,ux0sommet2,uy0sommet2,ux0sommet3,uy0sommet3,ux5sommet0,uy5sommet0,ux5sommet1,uy5sommet1,ux5sommet2,uy5sommet2,ux5sommet3,uy5sommet3,ux9sommet0,uy9sommet0,ux9sommet1,uy9sommet1,ux9sommet2,uy9sommet2,ux9sommet3,uy9sommet3,ux13sommet0,uy13sommet0,ux13sommet1,uy13sommet1,ux13sommet2,uy13sommet2,ux13sommet3,uy13sommet3,ux17sommet0,uy17sommet0,ux17sommet1,uy17sommet1,ux17sommet2,uy17sommet2,ux17sommet3
1,-162.3792268037796,-37.15144008398056,-253.3792268037796,-37.15144008398056,-253.3792268037796,-128.15144008398056,-162.3792268037796,-128.15144008398056,-162.96595948562026,-37.311978340148926,-253.96595948562026,-37.311978340148926,-253.96595948562026,-128.31197834014893,-162.96595948562026,-128.31197834014893,-162.2898598909378,-37.333791613578796,-253.2898598909378,-37.333791613578796,-253.2898598909378,-128.3337916135788,-162.2898598909378,-128.3337916135788,-162.3623207807541,-37.94298034161329,-253.3623207807541,-37.94298034161329,-253.3623207807541,-128.9429803416133,-162.3623207807541,-128.9429803416133,-163.00790157541633,-37.34918063879013,-254.00790157541633,-37.34918063879013,-254.00790157541633,-128.34918063879013,-163.00790157541633,-128.34918063879013
1,-167.38644766807556,-38.13111233711243,-257.38644766807556,-38.13111233711243,-257.38644766807556,-128.13111233711243,-167.38644766807556,-128.13111233711243,-167.96419904753566,-38.333157658576965,-257.96419904753566,-38.333157658576965,-257.96419904753566,-128.33315765857697,-167.96419904753566,-128.33315765857697,-167.33422112464905,-38.303554594516754,-257.33422112464905,-38.303554594516754,-257.33422112464905,-128.30355459451675,-167.33422112464905,-128.30355459451675,-167.32393169403076,-38.91893618553877,-257.32393169403076,-38.91893618553877,-257.32393169403076,-128.91893618553877,-167.32393169403076,-128.91893618553877,-168.00596208125353,-38.357036113739014,-258.00596208125353,-38.357036113739014,-258.00596208125353,-128.357036113739,-168.00596208125353,-128.357036113739
1,-162.32977628707886,-51.16497039794922,-251.32977628707886,-51.16497039794922,-251.32977628707886,-140.16497039794922,-162.32977628707886,-140.16497039794922,-162.99778656219132,-51.27683085203171,-251.99778656219132,-51.27683085203171,-251.99778656219132,-140.2768308520317,-162.99778656219132,-140.2768308520317,-162.26829719543457,-51.31074893474579,-251.26829719543457,-51.31074893474579,-251.26829719543457,-140.3107489347458,-162.26829719543457,-140.3107489347458,-162.3545322418213,-52.02316161617637,-251.3545322418213,-52.02316161617637,-251.3545322418213,-141.02316161617637,-162.3545322418213,-141.02316161617637,-163.0488035827875,-51.333223819732666,-252.0488035827875,-51.333223819732666,-252.0488035827875,-140.33322381973267,-163.0488035827875,-140.33322381973267
1,-164.3771201968193,-48.10718107223511,-253.3771201968193,-48.10718107223511,-253.3771201968193,-137.1071810722351,-164.3771201968193,-137.1071810722351,-164.9614596515894,-48.34953582286835,-253.9614596515894,-48.34953582286835,-253.9614596515894,-137.34953582286835,-164.9614596515894,-137.34953582286835,-164.36638569831848,-48.26475065946579,-253.36638569831848,-48.26475065946579,-253.36638569831848,-137.2647506594658,-164.36638569831848,-137.2647506594658,-164.2713841199875,-48.93509182333946,-253.2713841199875,-48.93509182333946,-253.2713841199875,-137.93509182333946,-164.2713841199875,-137.93509182333946,-165.01370777655393,-48.40286195278168,-254.01370777655393,-48.40286195278168,-254.01370777655393,-137.40286195278168,-165.01370777655393,-137.40286195278168
1,-165.31539291143417,-49.12659275531769,-254.31539291143417,-49.12659275531769,-254.31539291143417,-138.1265927553177,-165.31539291143417,-138.1265927553177,-165.96892618387938,-49.29775446653366,-254.96892618387938,-49.29775446653366,-254.96892618387938,-138.29775446653366,-165.96892618387938,-138.29775446653366,-165.3189062476158,-49.306090354919434,-254.3189062476158,-49.306090354919434,-254.3189062476158,-138.30609035491943,-165.3189062476158,-138.30609035491943,-165.32247358560562,-49.9716807231307,-254.32247358560562,-49.9716807231307,-254.32247358560562,-138.9716807231307,-165.32247358560562,-138.9716807231307,-166.0243358425796,-49.328986167907715,-255.0243358425796,-49.328986167907715,-255.0243358425796,-138.32898616790771,-166.0243358425796,-138.32898616790771
1,-159.37895983457565,-47.13598585128784,-252.37895983457565,-47.13598585128784,-252.37895983457565,-140.13598585128784,-159.37895983457565,-140.13598585128784,-159.98690468259156,-47.3314271569252,-252.98690468259156,-47.3314271569252,-252.98690468259156,-140.3314271569252,-159.98690468259156,-140.3314271569252,-159.31995278596878,-47.32108801603317,-252.31995278596878,-47.32108801603317,-252.31995278596878,-140.32108801603317,-159.31995278596878,-140.32108801603317,-159.3685678243637,-48.0186115168035,-252.3685678243637,-48.0186115168035,-252.3685678243637,-141.0186115168035,-159.3685678243637,-141.0186115168035,-160.03891633823514,-47.39282125234604,-253.03891633823514,-47.39282125234604,-253.03891633823514,-140.39282125234604,-160.03891633823514,-140.39282125234604
1,-154.3288740515709,-45.08256906270981,-251.3288740515709,-45.08256906270981,-251.3288740515709,-142.0825690627098,-154.3288740515709,-142.0825690627098,-154.96221556141973,-45.315371572971344,-251.96221556141973,-45.315371572971344,-251.96221556141973,-142.31537157297134,-154.96221556141973,-142.31537157297134,-154.33280980587006,-45.233961284160614,-251.33280980587006,-45.233961284160614,-251.33280980587006,-142.2339612841606,-154.33280980587006,-142.2339612841606,-154.24654531478882,-45.97899873740971,-251.24654531478882,-45.97899873740971,-251.24654531478882,-142.9789987374097,-154.24654531478882,-142.9789987374097,-155.0279606524855,-45.34232532978058,-252.0279606524855,-45.34232532978058,-252.0279606524855,-142.34232532978058,-155.0279606524855,-142.34232532978058
1,-159.33387076854706,-39.13586574792862,-258.33387076854706,-39.13586574792862,-258.33387076854706,-138.13586574792862,-159.33387076854706,-138.13586574792862,-159.95662093535066,-39.309218406677246,-258.95662093535066,-39.309218406677246,-258.95662093535066,-138.30921840667725,-159.95662093535066,-138.30921840667725,-159.3330050110817,-39.31577008962631,-258.3330050110817,-39.31577008962631,-258.3330050110817,-138.3157700896263,-159.3330050110817,-138.3157700896263,-159.32288426160812,-39.98600516002625,-258.3228842616081,-39.98600516002625,-258.3228842616081,-138.98600516002625,-159.32288426160812,-138.98600516002625,-160.04358799755573,-39.34263104200363,-259.04358799755573,-39.34263104200363,-259.04358799755573,-138.34263104200363,-160.04358799755573,-138.34263104200363
1,-156.32776641845703,-39.099544286727905,-258.32776641845703,-39.099544286727905,-258.32776641845703,-141.0995442867279,-156.32776641845703,-141.0995442867279,-156.98109838366508,-39.28679978847504,-258.9810983836651,-39.28679978847504,-258.9810983836651,-141.28679978847504,-156.98109838366508,-141.28679978847504,-156.28128516674042,-39.29402422904968,-258.2812851667404,-39.29402422904968,-258.2812851667404,-141.29402422904968,-156.28128516674042,-141.29402422904968,-156.34557181596756,-39.990877797827125,-258.34557181596756,-39.990877797827125,-258.34557181596756,-141.99087779782712,-156.34557181596756,-141.99087779782712,-157.02903491817415,-39.3495289683342,-259.02903491817415,-39.3495289683342,-259.02903491817415,-141.3495289683342,-157.02903491817415,-141.3495289683342
1,-158.3149116039276,-45.156543016433716,-258.3149116039276,-45.156543016433716,-258.3149116039276,-145.15654301643372,-158.3149116039276,-145.15654301643372,-158.96410737931728,-45.303762793540955,-258.9641073793173,-45.303762793540955,-258.9641073793173,-145.30376279354095,-158.96410737931728,-145.30376279354095,-158.32105976343155,-45.30180370807648,-258.32105976343155,-45.30180370807648,-258.32105976343155,-145.30180370807648,-158.32105976343155,-145.30180370807648,-158.31510573625565,-45.96080728247762,-258.31510573625565,-45.96080728247762,-258.31510573625565,-145.96080728247762,-158.31510573625565,-145.96080728247762,-159.02230720035732,-45.320252776145935,-259.0223072003573,-45.320252776145935,-259.0223072003573,-145.32025277614594,-159.02230720035732,-145.32025277614594
1,-168.28368985652924,-28.005173206329346,-283.28368985652924,-28.005173206329346,-283.28368985652924,-143.00517320632935,-168.28368985652924,-143.00517320632935,-168.97941943258047,-28.20926409959793,-283.97941943258047,-28.20926409959793,-283.97941943258047,-143.20926409959793,-168.97941943258047,-143.20926409959793,-168.20082461833954,-28.241060256958008,-283.20082461833954,-28.241060256958008,-283.20082461833954,-143.241060256958,-168.20082461833954,-143.241060256958,-168.29129093885422,-28.93721418827772,-283.2912909388542,-28.93721418827772,-283.2912909388542,-143.93721418827772,-168.29129093885422,-143.93721418827772,-169.0232826024294,-28.265772700309753,-284.0232826024294,-28.265772700309753,-284.0232826024294,-143.26577270030975,-169.0232826024294,-143.26577270030975
1,-171.27204424142838,-26.01107907295227,-283.2720442414284,-26.01107907295227,-283.2720442414284,-138.01107907295227,-171.27204424142838,-138.01107907295227,-171.9909950774163,-26.226373851299286,-283.9909950774163,-26.226373851299286,-283.9909950774163,-138.2263738512993,-171.9909950774163,-138.2263738512993,-171.24369311332703,-26.236192166805267,-283.243693113327,-26.236192166805267,-283.243693113327,-138.23619216680527,-171.24369311332703,-138.23619216680527,-171.26412326097488,-26.99876055191271,-283.2641232609749,-26.99876055191271,-283.2641232609749,-138.9987605519127,-171.26412326097488,-138.9987605519127,-172.07498397678137,-26.268463134765625,-284.07498397678137,-26.268463134765625,-284.07498397678137,-138.26846313476562,-172.07498397678137,-138.26846313476562
1,-174.25839203596115,-28.983723878860474,-285.25839203596115,-28.983723878860474,-285.25839203596115,-139.98372387886047,-174.25839203596115,-139.98372387886047,-174.94838677346706,-29.203671872615814,-285.94838677346706,-29.203671872615814,-285.94838677346706,-140.2036718726158,-174.94838677346706,-140.2036718726158,-174.2093836069107,-29.25879204273224,-285.2093836069107,-29.25879204273224,-285.2093836069107,-140.25879204273224,-174.2093836069107,-140.25879204273224,-174.31268894672394,-29.897207461297512,-285.31268894672394,-29.897207461297512,-285.31268894672394,-140.8972074612975,-174.31268894672394,-140.8972074612975,-174.9724412765354,-29.273850917816162,-285.9724412765354,-29.273850917816162,-285.9724412765354,-140.27385091781616,-174.9724412765354,-140.27385091781616
1,-172.2569717168808,-29.016619384288788,-287.2569717168808,-29.016619384288788,-287.2569717168808,-144.0166193842888,-172.2569717168808,-144.0166193842888,-172.96540915966034,-29.24374681711197,-287.96540915966034,-29.24374681711197,-287.96540915966034,-144.24374681711197,-172.96540915966034,-144.24374681711197,-172.27326744794846,-29.222109377384186,-287.27326744794846,-29.222109377384186,-287.27326744794846,-144.2221093773842,-172.27326744794846,-144.2221093773842,-172.23711836338043,-29.969799695536494,-287.23711836338043,-29.969799695536494,-287.23711836338043,-144.9697996955365,-172.23711836338043,-144.9697996955365,-173.04912035167217,-29.29123020172119,-288.0491203516722,-29.29123020172119,-288.0491203516722,-144.2912302017212,-173.04912035167217,-144.2912302017212
1,-167.2338514328003,-24.985546469688416,-285.2338514328003,-24.985546469688416,-285.2338514328003,-142.98554646968842,-167.2338514328003,-142.98554646968842,-167.95039754733443,-25.171785295009613,-285.95039754733443,-25.171785295009613,-285.95039754733443,-143.1717852950096,-167.95039754733443,-143.1717852950096,-167.16815507411957,-25.26247000694275,-285.16815507411957,-25.26247000694275,-285.16815507411957,-143.26247000694275,-167.16815507411957,-143.26247000694275,-167.31726163625717,-25.920861087739468,-285.3172616362572,-25.920861087739468,-285.3172616362572,-143.92086108773947,-167.31726163625717,-143.92086108773947,-168.0040424661711,-25.256767570972443,-286.0040424661711,-25.256767570972443,-286.0040424661711,-143.25676757097244,-168.0040424661711,-143.25676757097244
1,-170.24194830656052,-28.043854773044586,-285.2419483065605,-28.043854773044586,-285.2419483065605,-143.0438547730446,-170.24194830656052,-143.0438547730446,-170.9814337324351,-28.22668606042862,-285.9814337324351,-28.22668606042862,-285.9814337324351,-143.22668606042862,-170.9814337324351,-143.22668606042862,-170.2625937461853,-28.256412625312805,-285.2625937461853,-28.256412625312805,-285.2625937461853,-143.2564126253128,-170.2625937461853,-143.2564126253128,-170.26835530996323,-29.023506788536906,-285.2683553099632,-29.023506788536906,-285.2683553099632,-144.0235067885369,-170.26835530996323,-144.0235067885369,-171.10259267687798,-28.24645495414734,-286.102592676878,-28.24645495414734,-286.102592676878,-143.24645495414734,-171.10259267687798,-143.24645495414734
1,-158.2568954229355,-44.239418506622314,-239.2568954229355,-44.239418506622314,-239.2568954229355,-125.23941850662231,-158.2568954229355,-125.23941850662231,-158.94719256460667,-44.24473828077316,-239.94719256460667,-44.24473828077316,-239.94719256460667,-125.24473828077316,-158.94719256460667,-125.24473828077316,-158.24558019638062,-44.4277805685997,-239.24558019638062,-44.4277805685997,-239.24558019638062,-125.4277805685997,-158.24558019638062,-125.4277805685997,-158.46742314100266,-44.91568371653557,-239.46742314100266,-44.91568371653557,-239.46742314100266,-125.91568371653557,-158.46742314100266,-125.91568371653557,-158.97706820070744,-44.305219531059265,-239.97706820070744,-44.305219531059265,-239.97706820070744,-125.30521953105927,-158.97706820070744,-125.30521953105927
1,-162.2993038892746,-51.141872584819794,-241.2993038892746,-51.141872584819794,-241.2993038892746,-130.1418725848198,-162.2993038892746,-130.1418725848198,-162.95298301801085,-51.28755694627762,-241.95298301801085,-51.28755694627762,-241.95298301801085,-130.28755694627762,-162.95298301801085,-130.28755694627762,-162.3021101951599,-51.30248063802719,-241.3021101951599,-51.30248063802719,-241.3021101951599,-130.3024806380272,-162.3021101951599,-130.3024806380272,-162.31599378585815,-51.95100140571594,-241.31599378585815,-51.95100140571594,-241.31599378585815,-130.95100140571594,-162.31599378585815,-130.95100140571594,-163.02976049110293,-51.30126279592514,-242.02976049110293,-51.30126279592514,-242.02976049110293,-130.30126279592514,-163.02976049110293,-130.30126279592514
1,-158.2428456544876,-51.209492206573486,-237.2428456544876,-51.209492206573486,-237.2428456544876,-130.2094922065735,-158.2428456544876,-130.2094922065735,-158.94196796044707,-51.225048422813416,-237.94196796044707,-51.225048422813416,-237.94196796044707,-130.22504842281342,-158.94196796044707,-130.22504842281342,-158.23329812288284,-51.389551520347595,-237.23329812288284,-51.389551520347595,-237.23329812288284,-130.3895515203476,-158.23329812288284,-130.3895515203476,-158.41823118925095,-51.91461245715618,-237.41823118925095,-51.91461245715618,-237.41823118925095,-130.91461245715618,-158.41823118925095,-130.91461245715618,-158.98491285182536,-51.235895931720734,-237.98491285182536,-51.235895931720734,-237.98491285182536,-130.23589593172073,-158.98491285182536,-130.23589593172073
1,-162.3124414086342,-51.22255527973175,-241.3124414086342,-51.22255527973175,-241.3124414086342,-130.22255527973175,-162.3124414086342,-130.22255527973175,-162.96777690947056,-51.277457535266876,-241.96777690947056,-51.277457535266876,-241.96777690947056,-130.27745753526688,-162.96777690947056,-130.27745753526688,-162.26109719276428,-51.424346566200256,-241.26109719276428,-51.424346566200256,-241.26109719276428,-130.42434656620026,-162.26109719276428,-130.42434656620026,-162.44996613264084,-51.960450403392315,-241.44996613264084,-51.960450403392315,-241.44996613264084,-130.96045040339231,-162.44996613264084,-130.96045040339231,-163.04690751060843,-51.29737502336502,-242.04690751060843,-51.29737502336502,-242.04690751060843,-130.29737502336502,-163.04690751060843,-130.29737502336502
1,-160.24602389335632,-52.12669050693512,-237.24602389335632,-52.12669050693512,-237.24602389335632,-129.12669050693512,-160.24602389335632,-129.12669050693512,-160.9586283378303,-52.26218205690384,-237.9586283378303,-52.26218205690384,-237.9586283378303,-129.26218205690384,-160.9586283378303,-129.26218205690384,-160.29474180936813,-52.31909656524658,-237.29474180936813,-52.31909656524658,-237.29474180936813,-129.31909656524658,-160.29474180936813,-129.31909656524658,-160.34703409671783,-53.004904655739665,-237.34703409671783,-53.004904655739665,-237.34703409671783,-130.00490465573967,-160.34703409671783,-130.00490465573967,-161.0130502153188,-52.25772887468338,-238.0130502153188,-52.25772887468338,-238.0130502153188,-129.25772887468338,-161.0130502153188,-129.25772887468338
